"06_3928A_1x.cov","06_3928A_cov.sum","06_3928A_cov.sd","P17777_1x.cov","P17777_cov.sum","P17777_cov.sd"
"PITG_00437",1505,103649,19.5958241999718,1505,106533,16.0587995981147
"PITG_00438",483,25456,13.4377821325881,483,29736,10.7829102196643
"PITG_00439",1452,105124,12.1628712615669,1452,98219,13.2747802599053
"PITG_00440",4762,316707,15.8193717321706,4762,357458,14.4519867134613
"PITG_00441",1546,111933,12.4476263480472,1546,119557,15.2747320671542
"PITG_00442",1233,86388,13.5454102092987,1233,93142,10.954013291952
"PITG_00443",1247,74397,12.3315459056039,1247,88101,14.4983963616906
"PITG_00444",3254,204024,19.3039822739678,3254,225292,15.5068252638669
"PITG_00445",882,53724,16.2510491075234,882,57798,15.8504529835472
"PITG_00446",1002,64217,12.8747557442813,1002,63894,10.8041022148416
"PITG_00447",1163,71776,16.6946960682506,1163,91946,17.9977266272565
"PITG_00448",2072,139194,16.1004501403857,2072,152646,15.7166103010603
"PITG_00449",1134,69328,14.1250588395076,1134,86946,12.6434563609083
"PITG_00450",6882,442659,19.8018767878331,6882,490453,16.4843570877409
"PITG_00451",1334,90138,15.1706229047671,1334,98549,12.7785129367849
"PITG_00452",1677,111944,14.5422251970238,1677,137985,13.6348720134475
"PITG_00453",1604,102597,13.4483793883311,1604,130198,11.0885168332219
"PITG_00454",2669,167237,16.3032052981014,2669,171473,13.4044633464827
"PITG_00455",1185,79864,14.6632636117993,1185,86460,13.5959208390677
"PITG_00456",736,42426,16.8762093019211,736,51613,15.6524866486922
"PITG_00457",1101,72007,13.8392904992482,1101,74977,11.9648047851339
"PITG_00458",809,48439,13.7194480829262,809,52641,12.2878090802154
"PITG_00459",1166,78220,15.068648728426,1166,83009,15.0466043043516
"PITG_00460",3093,198027,14.8089764311045,3094,223646,15.7906072644738
"PITG_00461",879,44134,14.9955757903695,879,54974,15.5586272516516
"PITG_00462",2231,160012,14.7844861815159,2231,159820,16.3925563137367
"PITG_00463",996,81820,14.141283091342,996,76659,10.9351632637345
"PITG_00464",1282,76495,17.7497151050632,1282,97503,11.0485080416984
"PITG_00465",1263,89754,12.8566337383521,1263,93745,12.2861287883409
"PITG_00466",2946,195262,16.681154601428,2946,227024,16.4890739796442
"PITG_00467",720,40671,13.7387651661017,720,45569,15.8199330235147
"PITG_00468",862,60620,10.182598209668,862,61305,11.8038898181011
"PITG_00469",1536,104644,16.4751711242161,1536,137018,22.1889400788183
"PITG_00470",1413,96593,11.6157691953511,1413,117958,13.9003106633519
"PITG_00471",1094,56534,11.7599289988712,1094,68688,12.2023931183565
"PITG_00472",1007,64637,12.1992050432279,1007,74797,15.7765743528007
"PITG_00473",3075,225863,15.1307840220631,3075,245101,14.7303254799893
"PITG_00474",2539,173347,16.5447402808523,2539,179763,12.663075867851
"PITG_00475",749,40089,16.313475005037,749,48540,15.7829923200952
"PITG_00476",3578,239077,15.0762618854802,3576,254501,10.9491821878113
"PITG_00477",2054,110295,12.6074775201765,2054,114949,11.4080380614564
"PITG_00478",3437,229593,16.1014544002412,3441,240123,13.9393498899814
"PITG_00479",2066,134466,16.8101060168724,2066,151002,17.4374511762645
"PITG_00480",784,47572,12.4304964252966,784,59074,11.5737537109988
"PITG_00481",4809,335767,17.3225261033609,4809,370930,16.013439544581
"PITG_00482",2025,143862,20.8727471178132,2025,163741,14.1782861921361
"PITG_00483",3326,213101,17.2773232414628,3326,239529,17.8454857133715
"PITG_00484",1080,81456,20.1903698556729,1080,80611,21.4212112829652
"PITG_00485",428,28676,11.947778643744,428,31094,18.3105803679486
"PITG_00486",1155,44676,14.327172124384,1155,47159,19.0340099559555
"PITG_00488",623,44736,10.0941616657962,623,47621,9.44363638359321
"PITG_00489",1605,110198,15.9710339608135,1605,117632,11.8293961318757
"PITG_00490",1562,99945,16.0439950335885,1562,114452,11.3923060390676
"PITG_00491",3096,233509,13.7573660700019,3096,262056,18.2112032622486
"PITG_00492",1247,68487,14.2733095750315,1247,71476,15.3252749579996
"PITG_00493",4523,321540,13.1525124549865,4523,353859,15.3136905422573
"PITG_00494",1551,94963,16.8114038383546,1551,109262,16.522228520203
"PITG_00495",2988,195656,14.0957303125556,2988,236321,14.6892004174679
"PITG_00496",3735,268983,16.6524054644642,3735,290572,15.7683261369139
"PITG_00499",1628,107411,21.0304920882617,1628,118367,15.4022332565201
"PITG_00500",537,42232,17.7864123668123,537,43635,14.2086357171223
"PITG_00501",2340,167853,18.1868008383673,2340,196966,16.1842157738917
"PITG_00502",4136,289014,14.1894599210964,4136,316172,17.1382386155666
"PITG_00503",840,58531,14.2861467171625,840,65074,9.5125032354603
"PITG_00504",1469,99069,14.9958195426131,1469,115082,14.344530050566
"PITG_00505",444,26149,15.3193267313097,444,25713,14.53489413305
"PITG_00506",1139,62709,18.8444843492549,1139,71984,11.0998725209238
"PITG_00507",2133,150493,12.8549945581787,2133,164790,12.1574199311388
"PITG_00508",3005,202142,13.3295607509992,3005,223881,11.6766982323814
"PITG_00509",1200,89056,14.7142758509235,1200,100641,11.2892049708587
"PITG_00510",2755,130831,19.4671612383516,2755,165906,14.8485785161173
"PITG_00513",725,49561,14.3064834817386,725,47179,9.18847899891944
"PITG_00514",627,34719,12.2103940073787,627,41135,16.2759597003939
"PITG_00515",1168,70165,19.9896891633386,1168,73339,15.1424996134728
"PITG_00516",717,33217,12.7556525800968,717,39883,14.605811104531
"PITG_00517",1497,112153,17.0163898942237,1497,107914,9.94411895752824
"PITG_00518",587,33555,16.2549178606997,587,39472,14.5640965071891
"PITG_00522",3820,175658,24.984606675654,3784,182709,29.8866449690678
"PITG_00523",723,40562,16.8012838351117,723,42448,9.08459653988017
"PITG_00524",2049,123706,14.251672699801,2049,135781,11.8681512560772
"PITG_00525",2482,172865,16.5578697539734,2482,188626,15.224981929922
"PITG_00526",3391,250019,15.6119811018506,3391,284890,19.0083305444509
"PITG_00527",2088,135822,18.2298193617843,2088,147309,16.9873641676524
"PITG_00528",1089,70087,17.4672649033778,1089,79763,10.302190775275
"PITG_00529",2237,139910,19.1774618999137,2237,160229,15.9317827029835
"PITG_00530",1328,84137,15.0976856690111,1328,91374,13.2804618915446
"PITG_00531",1481,100550,14.159781830988,1481,104952,14.7183526875211
"PITG_00532",1770,84100,18.8163019853227,1770,93510,17.2648237572301
"PITG_00533",753,56841,14.0297984351117,753,56965,14.5650203096338
"PITG_00535",891,40165,12.4531707329773,891,52206,8.07820699256534
"PITG_00536",1726,61532,9.33687205153772,1726,71272,7.27894160676809
"PITG_00537",882,40892,16.8360559867252,882,52285,16.2486296915705
"PITG_00538",648,34988,10.8758609464774,648,38707,11.2614573820284
"PITG_00539",1064,75902,9.65284262563128,1064,77314,10.8614616907238
"PITG_00540",941,52761,10.9725242007384,941,64773,13.3207619962424
"PITG_00542",414,24440,13.4671626972395,414,26632,8.88878332159418
"PITG_00543",2336,134138,18.3428427506113,2326,134424,24.7165807932318
"PITG_00544",372,21337,13.1271461009881,372,19192,10.0182976093515
"PITG_00545",600,31969,19.0219712316605,600,41920,19.0662378196788
"PITG_00546",4229,226785,22.3854592552916,4229,247880,23.6470717984607
"PITG_00547",563,15426,7.37856373019541,563,18428,9.27424214782788
"PITG_00550",846,32208,18.2249502131884,846,36978,17.9893613559295
"PITG_00551",468,14827,7.37168057128044,468,20595,7.32467899761164
"PITG_00552",1522,66125,14.0602648184336,1522,82549,18.2802238660221
"PITG_00553",2775,135113,15.3350731586205,2773,135686,15.8829862124424
"PITG_00554",1203,84322,12.0583568806557,1203,102104,11.3524699735817
"PITG_00555",1105,78526,14.8900693370874,1105,85882,15.895667256324
"PITG_00556",1274,73464,14.9257974427325,1274,73775,10.9637070031364
"PITG_00557",1335,78978,11.5394836087571,1335,94218,13.3376793842321
"PITG_00558",1758,132914,17.8177715613292,1758,128322,16.7393544197755
"PITG_00559",2776,139642,14.3832060417582,2730,164627,16.204870833997
"PITG_00560",1537,104680,15.1962959134631,1537,104771,12.360120830817
"PITG_00561",1245,71736,19.4302184792721,1245,79572,18.83847040774
"PITG_00562",1636,114790,15.6887431176074,1636,124850,10.4444507309782
"PITG_00563",1348,95404,11.7932398606852,1348,97486,11.6551804893985
"PITG_00564",1083,72619,16.2838413101095,1083,73991,13.3086430792596
"PITG_00565",789,63663,16.3496573327629,789,60713,19.3526573194907
"PITG_00566",1407,99097,16.7146397847308,1407,97260,13.801393890153
"PITG_00567",1012,83218,14.3562106647084,1012,83329,17.4217875338331
"PITG_00568",1861,118610,19.6608457079496,1861,122364,11.2531789253987
"PITG_00569",3526,233395,15.9753555355766,3526,233965,14.595234547607
"PITG_00570",1368,97786,13.0589655303441,1368,110383,13.1867727663808
"PITG_00571",1885,116699,15.8408601095113,1885,144536,16.5136539747441
"PITG_00572",700,49256,17.4574232581391,700,53167,12.6454594861629
"PITG_00573",577,28874,15.8863696016418,577,37103,7.2358487062081
"PITG_00574",1047,66915,11.5876714359226,1047,73259,10.5207653239383
"PITG_00575",4239,286570,15.4962629753985,4239,316703,15.4359011002998
"PITG_00576",1903,134591,12.0309540624686,1903,147065,14.0288525449939
"PITG_00577",2944,214780,14.972259789631,2929,226614,12.57015839497
"PITG_00578",1299,97334,18.1946466223882,1299,116939,18.9093684760355
"PITG_00579",486,26787,12.8458196349008,486,30631,8.81945509495378
"PITG_00580",691,41477,10.15321622247,691,48215,10.9052727273859
"PITG_00581",924,53525,18.6405277830091,924,74232,23.3880230053378
"PITG_00582",648,49971,8.63928694361062,648,65749,8.95024747673836
"PITG_00584",1591,56480,11.3812089929044,1312,25566,15.378094252636
"PITG_00585",1365,37166,11.244032047693,1149,15796,9.44920601035896
"PITG_00586",731,31524,7.80021703971189,731,20053,6.63277438230763
"PITG_00587",631,27088,12.7424917704905,528,20022,23.5316133083501
"PITG_00588",2248,104019,19.2601579893927,2006,79932,33.1532879767421
"PITG_00589",442,29075,16.1506311292252,442,37151,18.6923901457045
"PITG_00590",3207,231531,19.1319287380254,3207,242988,16.3711380236558
"PITG_00591",1255,44979,10.9598661780722,1255,52238,11.9997502256211
"PITG_00592",698,44852,12.0337629797076,698,61603,13.3902412048643
"PITG_00593",665,34515,6.70535735017802,665,39552,7.77215921854283
"PITG_00594",1617,96642,18.8543078232098,1617,106431,16.6128869889473
"PITG_00595",2676,154307,15.9108689870899,2676,150024,18.0550089139839
"PITG_00596",1579,64915,8.19063046735968,1579,59844,6.88941207423097
"PITG_00597",1968,67048,8.80589422311219,1968,68211,11.0218062914444
"PITG_00598",1612,54681,16.8993490841372,1645,45224,13.4570403070611
"PITG_00601",1927,69673,8.01057139651011,1927,70413,6.61869944168064
"PITG_00603",543,63565,92.295369258195,543,58833,77.9895349147371
"PITG_00605",724,27085,10.0514007036832,724,23021,8.60370415539278
"PITG_00607",387,17844,8.7719291248364,387,13806,13.5002376436756
"PITG_00608",1108,52140,11.4819800394796,1108,42651,8.36427619874985
"PITG_00611",1909,80045,13.4973352034924,1909,73221,9.3796439464574
"PITG_00612",725,35053,10.3545377809755,725,28562,7.20376163881791
"PITG_00613",1546,46622,10.6080592716215,1546,40619,6.81799482372611
"PITG_00614",563,26848,23.965587580164,564,32199,32.1196769269582
"PITG_00615",1428,48324,10.0945632830609,1428,43132,9.77462539196655
"PITG_00616",1677,65033,10.8329242171386,1677,57852,7.64795345692399
"PITG_00617",1689,68375,7.22455228094626,1689,68504,6.67750646958599
"PITG_00618",1283,71649,14.8023413330384,1210,53843,25.3792691027981
"PITG_00619",411,20932,13.5121403200061,264,11657,25.8829910704331
"PITG_00620",2954,199110,18.7248427937999,2955,228215,21.1379802912635
"PITG_00621",1322,84803,13.6158009459343,1322,93066,14.7856425763766
"PITG_00622",4397,287004,15.8503528840734,4291,312370,19.280681929872
"PITG_00623",1276,77049,15.7283209304714,1276,88691,14.4290811067306
"PITG_00624",627,40199,12.302299853014,627,41961,14.2700072740696
"PITG_00625",672,40882,17.7419822595221,672,52992,17.7032285365527
"PITG_00626",2004,134511,18.9975106027584,2004,131263,12.4154052016443
"PITG_00627",859,48137,15.5503442967303,859,55557,12.2536341723024
"PITG_00628",338,20927,18.7127681250804,338,21463,10.7541310811972
"PITG_00629",1629,107910,17.3097190251993,1629,122282,13.5204361600094
"PITG_00630",5242,358914,15.4650323636677,5242,391134,13.8802815567474
"PITG_00631",479,32740,11.3021526853391,479,33766,11.0441984264413
"PITG_00632",2727,199388,16.1993861205306,2729,215068,13.9785897543871
"PITG_00633",1005,50819,12.7990463473509,1005,61884,10.0707372060925
"PITG_00634",2670,181927,16.3505133292583,2670,197439,12.2332390275328
"PITG_00635",4008,296976,16.14460182541,4008,327028,12.3772407458966
"PITG_00636",2529,191506,14.8286008219063,2529,203515,10.6388933746461
"PITG_00637",5070,325895,16.3255744253277,5070,361558,15.4338623245396
"PITG_00640",2573,135082,16.8406359098205,2573,148890,17.1320687418116
"PITG_00641",893,32244,9.91045557699271,893,40052,18.2156117283581
"PITG_00642",541,38624,9.05243354145853,541,36634,10.9143265228626
"PITG_00643",2750,195797,15.7597250282916,2750,219099,15.643930361686
"PITG_00644",539,43014,10.0762108950544,539,51961,13.8896096842741
"PITG_00645",273,12906,11.1501113823894,273,17770,13.8795647794103
"PITG_00646",2411,173038,20.3786022122699,2411,192310,18.1208396872244
"PITG_00647",2152,148248,18.5349912741958,2152,167008,15.3240503684905
"PITG_00648",1706,125032,16.9088804216539,1706,127649,12.6313832672555
"PITG_00649",1739,113910,15.9910204341463,1739,131964,11.1132106635015
"PITG_00651",3303,195776,20.5298110425839,3303,234878,19.4907195411061
"PITG_00652",1704,111795,15.8612663155098,1704,129477,12.746744306635
"PITG_00653",729,48519,15.762924228067,729,44876,12.8163149528596
"PITG_00654",1999,127632,18.3279239751659,1999,131020,11.482503839219
"PITG_00655",1033,63797,16.0876649889705,1033,76989,21.9932897947467
"PITG_00656",699,48159,17.1971787388904,699,59008,17.5370267329228
"PITG_00657",2403,184022,12.3499373693725,2403,188906,13.5655852903776
"PITG_00658",1260,94517,14.8540361952785,1260,104859,15.8478974942088
"PITG_00659",2015,129784,18.8332598839917,2015,128684,24.3953920178548
"PITG_00660",5732,396483,14.5639053181636,5732,418390,14.0523215965078
"PITG_00661",1137,76140,17.3096199304987,1137,84596,13.677803771648
"PITG_00662",4077,295184,17.9284526913971,4077,313850,13.9233273839629
"PITG_00663",3915,279716,14.4665301693621,3915,300583,19.0427924687179
"PITG_00664",3626,262118,13.7691334777133,3626,284709,13.5859889771432
"PITG_00665",1144,67047,16.2206670539773,1144,81780,13.686713938287
"PITG_00666",3039,216064,14.3945893108172,3039,228492,14.1215359958161
"PITG_00668",1176,67810,15.2660185203856,1176,82665,15.816495247934
"PITG_00669",696,43655,14.6999476983281,696,45992,6.17181971846458
"PITG_00670",998,62220,12.2448862211707,998,71319,11.2160354609191
"PITG_00671",399,28230,13.7283805449697,399,32613,13.7580829071142
"PITG_00672",2295,171643,15.942501981858,2295,173482,12.3162452828574
"PITG_00673",1097,74681,14.7724348081336,1097,74940,11.0017470253685
"PITG_00674",1046,66366,17.6244075057922,1047,72725,14.012430645204
"PITG_00675",3391,219455,12.9605052635071,3391,242992,11.7384624193656
"PITG_00676",2527,166945,14.8483024181154,2527,189851,11.6139393921881
"PITG_00679",1265,64025,11.6899623456523,1265,77564,10.9721003135425
"PITG_00680",2351,113735,16.2248082582034,2351,136657,17.6242214036915
"PITG_00681",1353,91251,16.4165886258214,1353,99853,15.7161752433917
"PITG_00682",1115,88575,14.3716589647049,1115,96612,16.7173267363951
"PITG_00683",567,35543,11.7095382528279,567,41592,14.3759311286541
"PITG_00684",667,23462,25.3935126745913,661,23495,23.636972097093
"PITG_00685",645,41430,14.6370751647123,645,42641,15.11052369166
"PITG_00686",5062,342457,19.4516497794374,5062,369264,14.4522217655312
"PITG_00687",1631,101146,17.3160028620364,1631,111759,18.3196059330614
"PITG_00688",1797,104100,19.9936399307683,1797,125647,15.1442878541532
"PITG_00689",1053,75509,23.1847328891551,1053,79249,14.826201717593
"PITG_00690",797,43920,14.545628034525,797,47590,13.6835018815009
"PITG_00691",1320,90369,13.5723157762797,1320,91410,9.79685626728079
"PITG_00692",1144,81354,14.1748618344283,1144,86321,11.9805809044856
"PITG_00693",2898,226165,18.4103866383534,2898,240083,15.3731271630394
"PITG_00694",3015,225668,18.7065464627467,3015,240786,15.6423526309946
"PITG_00695",3310,212656,17.5659774716552,3310,238202,14.4647819339156
"PITG_00696",1554,118064,16.469898206751,1554,120372,17.5995731440427
"PITG_00697",643,32381,14.7530034136186,643,39319,10.7639402611493
"PITG_00698",989,54228,12.9379676283561,993,62509,12.4225521036446
"PITG_00699",906,49207,8.70185104746193,906,53738,7.69666468033981
"PITG_00700",1430,85185,10.9595766888482,1430,90613,10.2772524591878
"PITG_00701",1029,63664,14.9689870725186,1029,74299,10.6654891712806
"PITG_00702",700,29318,10.055951787877,700,36074,12.1504738978009
"PITG_00703",2346,173422,16.4653526603406,2346,177925,13.6148095946008
"PITG_00704",1251,95682,13.2284071918932,1251,110262,11.7249750041917
"PITG_00705",759,55148,15.1990582281775,759,49484,17.6221612422479
"PITG_00706",824,51878,14.5440461898174,824,51655,10.5998030339229
"PITG_00707",393,20539,9.74679501078648,393,27006,11.2396946966945
"PITG_00708",984,55181,13.2798723547859,984,63570,17.3123841158119
"PITG_00709",2184,136253,13.8014529411692,2184,161863,15.7830728817477
"PITG_00710",823,48001,9.47723479931905,823,55358,8.63378920050545
"PITG_00711",1016,72238,11.8894646348343,1016,83631,13.374884246465
"PITG_00712",987,59087,12.7426977861978,987,61794,11.4186095198051
"PITG_00713",1791,124024,18.4643463363827,1791,137836,18.1208880578826
"PITG_00714",1176,83992,15.7297063510508,1176,98988,11.8889404085566
"PITG_00715",501,17560,9.17799024787126,499,18361,14.1388946991401
"PITG_00716",734,45926,33.5147532499781,555,44297,40.3636102200368
"PITG_00717",6654,448309,16.6616918244501,6640,493621,14.5856931159678
"PITG_00718",1146,81216,15.2130249438019,1146,83622,15.6342158948328
"PITG_00719",2013,139983,16.4421104837131,2013,166800,15.2821107173348
